flora,taxon_name,simplified_phrase,fire,description,fire_intensity,fire_severity,fire_season,fire_response,fire_response_source,post_fire_recruitment,post_fire_recruitment_source,site,habitat_conditions,bud_bank_location,canopy_seedbank,canopy_seedbank_source,changes_fire_regime,clonal_spread_mechanism,dispersal_syndrome,dispersers,fire_and_establishing,fire_ephemeral,fire_exposure_level,fire_response_juvenile,fire_response_on_maturity,fire_tolerance,life_history,post_fire_flowering,post_fire_flowering_source,reproductive_maturity,reproductive_maturity_secondary_after_fire,seed_longevity_categorical,seed_release,seed_release_source,seed_storage_location,seed_storage_location_source,serotiny,serotiny_source,soil_seedbank,storage_organ,threats,time_from_fire_to_fruit,original_text
VIC_flora,Phyllanthus gunnii,forms thickets after fire,sometimes forming thickets after fire or soil disturbance.,"monoecious or rarely dioecious shrub to 2.5 m high; branchlets smooth and glabrous. leaves orbicular, elliptic, obovate or oblanceolate, 9-33 mm long, 4-20 mm wide, usually rounded, flat, paler below; secondary veins 4-10 per side; petioles 0.7-3 mm long; stipules circa ovate, 0.7-4.6 mm long, red-brown, often flecked paler. male flowers 1-21 per axil; pedicels 2-6 mm long; sepals 0.9-2.4 mm long, white, yellow or greenish, often with a lobe on one or both sides; disc 0.6-1.7 mm wide; stamen filaments free or connate, 0.3-1 mm long. female flowers 1-4 per axil; pedicels 2.3-7 mm long; sepals 1-2.2 mm long, white, yellowish or green, often with a lobe on one or both sides; disc 0.6-1.3 mm wide; styles 3, undivided, 0.4-1.5 mm long. capsule transversely ellipsoid, apically depressed, 2-2.8 mm long, 3.6-4.5 mm wide; seeds yellow-brown, pallid-brown, or black, 1.6-2.3 mm long, rugose and ribbed. flowers all year. egl, egu, gipp, ggr, hsf, otp, otr, wpro. also qld, nsw, tas. grows mainly in sheltered gullies along creek and river banks, often near the coast. sometimes forming thickets after fire or soil disturbance. an 1853 collection purportedly from mt arapiles is probably not accurate given the difference in environment there to all the confirmed current places of occurrence nearer to the coast. this species contains cyanic compounds and is reported to cause death in cattle. ;",NA,NA,NA,NA,NA,post_fire_recruitment,direct_from_flora,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monoecious or rarely dioecious shrub to 2.5 m high; branchlets smooth and glabrous. Leaves orbicular, elliptic, obovate or oblanceolate, 9-33 mm long, 4-20 mm wide, usually rounded, flat, paler below; secondary veins 4-10 per side; petioles 0.7-3 mm long; stipules c. ovate, 0.7-4.6 mm long, red-brown, often flecked paler. Male flowers 1-21 per axil; pedicels 2-6 mm long; sepals 0.9-2.4 mm long, white, yellow or greenish, often with a lobe on one or both sides; disc 0.6-1.7 mm wide; stamen filaments free or connate, 0.3-1 mm long. Female flowers 1-4 per axil; pedicels 2.3-7 mm long; sepals 1-2.2 mm long, white, yellowish or green, often with a lobe on one or both sides; disc 0.6-1.3 mm wide; styles 3, undivided, 0.4-1.5 mm long. Capsule transversely ellipsoid, apically depressed, 2-2.8 mm long, 3.6-4.5 mm wide; seeds yellow-brown, pallid-brown, or black, 1.6-2.3 mm long, rugose and ribbed. Flowers all year. EGL, EGU, GipP, GGr, HSF, OtP, OtR, WPro. Also Qld, NSW, Tas. Grows mainly in sheltered gullies along creek and river banks, often near the coast. Sometimes forming thickets after fire or soil disturbance. An 1853 collection purportedly from Mt Arapiles is probably not accurate given the difference in environment there to all the confirmed current places of occurrence nearer to the coast. This species contains cyanic compounds and is reported to cause death in cattle."
VIC_flora,Phylloglossum drummondii,common/found after fire,"widespread but inconspicuous plant in the southern half of victoria, occasionally forming extensive colonies on wet peaty soil in winter and spring, particularly after fire.","plants 1.5-5 cm tall. tuber whitish, covered with papery scales; usually with one lateral root. leaves usually less than 10, rosetted at apex of tuber, linear, 1-2 cm long, fleshy, near-circular in cross-section; apex acute. strobili terminal, 5-7 mm long, on leafless, fleshy stalk up to 4 cm long. sporophylls spirally arranged, closely overlapping, spreading when ripe, broadly ovate-triangular, narrowing abruptly to acuminate apex. sporangia in axil of each sporophyll, broad, kidney-shaped, pale yellow. brid, cvu, dunt, egl, egu, gipp, glep, gold, ggr, hnf, hsf, lom, otp, otr, vvp, wap, wpro, wim. also wa, sa, ?nsw, tas. (including bass strait islands). new zealand. widespread but inconspicuous plant in the southern half of victoria, occasionally forming extensive colonies on wet peaty soil in winter and spring, particularly after fire. ;",NA,NA,NA,NA,NA,post_fire_recruitment,direct_from_flora,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plants 1.5-5 cm tall. Tuber whitish, covered with papery scales; usually with one lateral root. Leaves usually less than 10, rosetted at apex of tuber, linear, 1-2 cm long, fleshy, near-circular in cross-section; apex acute. Strobili terminal, 5-7 mm long, on leafless, fleshy stalk up to 4 cm long. Sporophylls spirally arranged, closely overlapping, spreading when ripe, broadly ovate-triangular, narrowing abruptly to acuminate apex. Sporangia in axil of each sporophyll, broad, kidney-shaped, pale yellow. Brid, CVU, DunT, EGL, EGU, GipP, Glep, Gold, GGr, HNF, HSF, LoM, OtP, OtR, VVP, WaP, WPro, Wim. Also WA, SA, ?NSW, Tas. (including Bass Strait islands). New Zealand. Widespread but inconspicuous plant in the southern half of Victoria, occasionally forming extensive colonies on wet peaty soil in winter and spring, particularly after fire."
VIC_flora,Pigea floribunda,common/found after fire,"also wa, sa, nswidespread throughout western victoria in a range of habitats, but commonest in mallee scrub and dry woodland and most abundant following fires.","herb or shrub, to 1.5 m tall, glabrous. leaves linear, oblong or lanceolate, 0.5-3.5 cm long, with small incurved mucro; stipules linear, 0.5-1.5 mm long. flowers solitary or in axillary racemes or cymes up to 2 cm long which do not or hardly exceed the leaves. sepals oblong to elliptic, circa 1-4 mm long, blue, white or green; inner 2 petaloid and larger than outer 3; petals pale blue or mauve and cream, lower petal spathulate, 4-8 mm long, upper pair oblong, lateral petals broadly oblong. capsule 4-8 cm long; seeds smooth or reticulate, pale brown or black. flowers usually jul.-sep. cvu, dunt, glep, gold, ggr, lom, muf, mum, robp, vriv, wim. also wa, sa, nswidespread throughout western victoria in a range of habitats, but commonest in mallee scrub and dry woodland and most abundant following fires. when treated as hybanthus floribundus, 4 subspecies were recognised with only subsp floribundus present in victoria. the 3 other subspecies (all western australian) were elevated to species rank in their transferral to pigea.(forster 2021). ;",NA,NA,NA,NA,NA,post_fire_recruitment,direct_from_flora,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Herb or shrub, to 1.5 m tall, glabrous. Leaves linear, oblong or lanceolate, 0.5-3.5 cm long, with small incurved mucro; stipules linear, 0.5-1.5 mm long. Flowers solitary or in axillary racemes or cymes up to 2 cm long which do not or hardly exceed the leaves. Sepals oblong to elliptic, c. 1-4 mm long, blue, white or green; inner 2 petaloid and larger than outer 3; petals pale blue or mauve and cream, lower petal spathulate, 4-8 mm long, upper pair oblong, lateral petals broadly oblong. Capsule 4-8 cm long; seeds smooth or reticulate, pale brown or black. Flowers usually Jul.-Sep. CVU, DunT, Glep, Gold, GGr, LoM, MuF, MuM, RobP, VRiv, Wim. Also WA, SA, NSW. Widespread throughout western Victoria in a range of habitats, but commonest in mallee scrub and dry woodland and most abundant following fires. When treated as Hybanthus floribundus, 4 subspecies were recognised with only subsp. floribundus present in Victoria. The 3 other subspecies (all Western Australian) were elevated to species rank in their transferral to Pigea.(Forster 2021)."
VIC_flora,Pimelea curviflora subsp. fusiformis,killed by fire; regenerates from seed after fire,"weak, twiggy subshrub to circa 30 cm high and often as wide, usually single stemmed from base and regenerating from seed rather than resprouting after fire.","weak, twiggy subshrub to circa 30 cm high and often as wide, usually single stemmed from base and regenerating from seed rather than resprouting after fire. leaves 5-9 mm long, 1.5-2.5 mm wide, slightly paler beneath, sparsely appressed hairy on lower surface, glabrous or with a very few hairs on upper surface. inflorescence of compact, 2-5-flowered clusters; flowers yellow, often reddish toward the tip; perianth 5-8 mm long at maturity with appressed to slightly spreading hairs 0.2-0.6 mm long, ovary portion 3-4 mm long, style-portion 2-3 mm long; sepals not or hardly spreading, 0.6-1.1 mm long. seed fusiform, 2.8-3.2  mm long, acute or subacute, ±equally pointed at either end and widest at the centre; seed coat finely alveolate with alveolae more or less isodiametric. flowers oct-jan. also new south wales (1 record). known from a few scattered localities in gippsland between gembrook and the nsw border (e g valencia creek, cann river, goongerah), where it occurs mainly in dry open forest or woodland, usually with a sparse ground layer and often on rocky ground. previously treated within the informal taxon curviflora var aff. subglabrata but this has been shown to comprise two distinct taxa, both now treated as subspecies of curviflora  (walsh & schulz 2020). ;",NA,NA,NA,fire_killed,direct_from_flora,post_fire_recruitment,direct_from_flora,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Weak, twiggy subshrub to ca. 30 cm high and often as wide, usually single stemmed from base and regenerating from seed rather than resprouting after fire. Leaves 5-9 mm long, 1.5-2.5 mm wide, slightly paler beneath, sparsely appressed hairy on lower surface, glabrous or with a very few hairs on upper surface. Inflorescence of compact, 2-5-flowered clusters; flowers yellow, often reddish toward the tip; perianth 5-8 mm long at maturity with appressed to slightly spreading hairs 0.2-0.6 mm long, ovary portion 3-4 mm long, style-portion 2-3 mm long; sepals not or hardly spreading, 0.6-1.1 mm long. Seed fusiform, 2.8-3.2  mm long, acute or subacute, ±equally pointed at either end and widest at the centre; seed coat finely alveolate with alveolae more or less isodiametric. Flowers Oct-Jan. Also New South Wales (1 record). Known from a few scattered localities in Gippsland between Gembrook and the NSW border (e.g. Valencia Creek, Cann River, Goongerah), where it occurs mainly in dry open forest or woodland, usually with a sparse ground layer and often on rocky ground. Previously treated within the informal taxon P. curviflora var. aff. subglabrata but this has been shown to comprise two distinct taxa, both now treated as subspecies of P. curviflora  (Walsh & Schulz 2020)."
VIC_flora,Pimelea curviflora subsp. gracilis,killed by fire; regenerates from seed after fire,"slender shrubs, mostly to 50-150 cm high, usually single stemmed from base and probably regenerating from seed rather than resprouting after fire.","slender shrubs, mostly to 50-150 cm high, usually single stemmed from base and probably regenerating from seed rather than resprouting after fire. leaves ovate to obovate, mostly 5-20 mm long, 2-6 mm wide, usually discolorous, glabrous or sparsely sericeous above, with loosely appressed to spreading hairs beneath. flowers mostly 5-20 per inflorescence; perianth corolla tube 7-10 mm long, hairs on floral tube appressed, to circa 1.2 mm long, sepals 2-3.5 mm long. seed narrow-ovoid, finely textured with minute, more-or-less isodiametric alveolae arranged in narrow longitudinal lines. flowers mostly oct.-feb. egu, gipp, glep, gold, ggr, hnf, hsf, nis, valp, vriv, vvsa, qld, nsw, tas. usually in moist forest and/or streamside areas of the east, often somewhat elevated (e g omeo area) and disjunctly in the west (e g grampians, portland). pimelea curviflora var gracilis and curviflora var sericea were combined under the name pimelea curviflora var 1 in vol 3, flora of victoria (1996) and earlier versions of vicflora, but further investigation suggests that the two varieties (now treated as subspecies), in the vast majority of cases, are readily distinguished (walsh & schulz 2020). ;",NA,NA,NA,fire_killed,direct_from_flora,post_fire_recruitment,direct_from_flora,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Slender shrubs, mostly to 50-150 cm high, usually single stemmed from base and probably regenerating from seed rather than resprouting after fire. Leaves ovate to obovate, mostly 5-20 mm long, 2-6 mm wide, usually discolorous, glabrous or sparsely sericeous above, with loosely appressed to spreading hairs beneath. Flowers mostly 5-20 per inflorescence; perianth corolla tube 7-10 mm long, hairs on floral tube appressed, to c. 1.2 mm long, sepals 2-3.5 mm long. Seed narrow-ovoid, finely textured with minute, more-or-less isodiametric alveolae arranged in narrow longitudinal lines. Flowers mostly Oct.-Feb. EGU, GipP, Glep, Gold, GGr, HNF, HSF, NIS, VAlp, VRiv, VVP. SA, Qld, NSW, Tas. Usually in moist forest and/or streamside areas of the east, often somewhat elevated (e.g. Omeo area) and disjunctly in the west (e.g. Grampians, Portland). Pimelea curviflora var. gracilis and P. curviflora var. sericea were combined under the name Pimelea curviflora var. 1 in vol 3, Flora of Victoria (1996) and earlier versions of VicFlora, but further investigation suggests that the two varieties (now treated as subspecies), in the vast majority of cases, are readily distinguished (Walsh & Schulz 2020)."
VIC_flora,Pimelea curviflora subsp. planiticola,killed by fire; regenerates from seed after fire,"erect shrub to 50 cm high, usually single stemmed from base and probably regenerating from seed rather than resprouting after fire.","erect shrub to 50 cm high, usually single stemmed from base and probably regenerating from seed rather than resprouting after fire. leaves 6-13 mm long, 2-4  mm wide, concolorous or slightly paler beneath, sparsely to moderately hairy on both surfaces (usually sparser adaxially). inflorescence terminal and/or axillary, of compact 4-12-flowered clusters. flowers yellow, yellow-green, or sometimes reddish toward the tip; perianth 5-7 mm long with appressed hairs 0.2-0.6 mm long; ovary portion 3-3.7  mm long, style-portion 1.6- 2.5 mm long; sepals not or only moderately spreading, 0.6-1.1 mm long, 1-2 times as long as the tubular part of the style portion. seed ovoid, circa 2.5 mm long, acute, distinctly broader proximally than distally, with slight constriction just above midway, and minutely uncinate at apex; seed coat finely textured with alveolae distinctly wider than long, in indistinct ranks, rarely quite smooth. also sa, nsknown from grasslands and grassy woodlands of plains and ephemeral swamps from the wimmera to the murray river floodplain near corowa, with outlying occurrences in the snowy river catchment north of orbost. soils are predominantly clay-based and sometimes slightly saline. previously treated within the informal taxon curviflora var aff. subglabrata but this has been shown to comprise two distinct taxa, both now treated as subspecies of curviflora  (walsh & schulz 2020). the snowy river occurrences are atypical in habitat (rocky shrubland) and habit (several-stemmed from near the base), but floral and fruit characters are those of subsp planiticola. ;",NA,NA,NA,fire_killed,direct_from_flora,post_fire_recruitment,direct_from_flora,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Erect shrub to 50 cm high, usually single stemmed from base and probably regenerating from seed rather than resprouting after fire. Leaves 6-13 mm long, 2-4  mm wide, concolorous or slightly paler beneath, sparsely to moderately hairy on both surfaces (usually sparser adaxially). Inflorescence terminal and/or axillary, of compact 4-12-flowered clusters. Flowers yellow, yellow-green, or sometimes reddish toward the tip; perianth 5-7 mm long with appressed hairs 0.2-0.6 mm long; ovary portion 3-3.7  mm long, style-portion 1.6- 2.5 mm long; sepals not or only moderately spreading, 0.6-1.1 mm long, 1-2 times as long as the tubular part of the style portion. Seed ovoid, ca. 2.5 mm long, acute, distinctly broader proximally than distally, with slight constriction just above midway, and minutely uncinate at apex; seed coat finely textured with alveolae distinctly wider than long, in indistinct ranks, rarely quite smooth. Also SA, NSW. Known from grasslands and grassy woodlands of plains and ephemeral swamps from the Wimmera to the Murray River floodplain near Corowa, with outlying occurrences in the Snowy River catchment north of Orbost. Soils are predominantly clay-based and sometimes slightly saline. Previously treated within the informal taxon P. curviflora var. aff. subglabrata but this has been shown to comprise two distinct taxa, both now treated as subspecies of P. curviflora  (Walsh & Schulz 2020). The Snowy River occurrences are atypical in habitat (rocky shrubland) and habit (several-stemmed from near the base), but floral and fruit characters are those of subsp. planiticola."
VIC_flora,Pimelea curviflora subsp. sericea,resprouts after fire,"subshrubs, mostly to circa 30 cm high, often several stemmed from base and resprouting after fire.","subshrubs, mostly to circa 30 cm high, often several stemmed from base and resprouting after fire. leaves usually narrowly elliptic or narrowly obovate, 5-15(-20) mm long, 2-5 mm wide, more-or-less concolorous, usually sparsely sericeous above (rarely glabrous), low surface with appressed silky hairs. flowers mostly 10-25 per inflorescence; perianth 5-8.5 mm long, hairs on floral tube appressed, to circa 0.5 mm long, sepals 1.3-2.5 mm long. seeds ovoid, virtually smooth or very minutely colliculate, glossy. flowers mostly sep.-dec. cvu, dunt, egu, hnf, hsf, otp, vvp, wim. sa, qld, nsw, tas. locally common in grasslands and grassy woodlands of the volcanic and northern plains; present, but rather rare in montane woodlands in the east. pimelea curviflora vars. gracilis and sericea were combined under the name pimelea curviflora var 1 in vol 3, flora of victoria (1996) and earlier versions of vicflora, but further investigation suggests that the two varieties (recognised now as subspecies), in the vast majority of cases, are readily distinguished. ;",NA,NA,NA,resprouts,direct_from_flora,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Subshrubs, mostly to c. 30 cm high, often several stemmed from base and resprouting after fire. Leaves usually narrowly elliptic or narrowly obovate, 5-15(-20) mm long, 2-5 mm wide, more-or-less concolorous, usually sparsely sericeous above (rarely glabrous), low surface with appressed silky hairs. Flowers mostly 10-25 per inflorescence; perianth 5-8.5 mm long, hairs on floral tube appressed, to c. 0.5 mm long, sepals 1.3-2.5 mm long. Seeds ovoid, virtually smooth or very minutely colliculate, glossy. Flowers mostly Sep.-Dec. CVU, DunT, EGU, HNF, HSF, OtP, VVP, Wim. SA, Qld, NSW, Tas. Locally common in grasslands and grassy woodlands of the volcanic and northern plains; present, but rather rare in montane woodlands in the east. Pimelea curviflora vars. gracilis and sericea were combined under the name Pimelea curviflora var. 1 in vol 3, Flora of Victoria (1996) and earlier versions of VicFlora, but further investigation suggests that the two varieties (recognised now as subspecies), in the vast majority of cases, are readily distinguished."
VIC_flora,Piptochaetium uruguense,resprouts after fire,the plants resprouted after burning.,"densely tufted perennial to circa 70 cm high. leaf-blades glabrous or with scattered short, stilff hairs, loosely to closely inrolled, circa 0.5 mm diam.(1 mm when flattened); sheaths glabrous; ligules firmly membranous, obtuse, circa 1 mm long. inflorescence a rather dense, contracted panicle, to 7 Ã— 1 cm, relatively few-flowered. glumes 4-7 mm long, 3-5-nerved, subequal, broad and inflated around the lemma, shortly to long-acuminate, purplish when young; lemma obliquely obovoid, 3-4 mm long, laterally compressed but plump, finely longitudinally ridged, tuberculate at least in the apical half, dark brown at maturity; corona circa 0.3 mm long, and circa 0.7 mm wide, with a series of minute (0.1 mm) spines and sometimes a few hairs (to 0.3 mm), callus very short, with pale hairs to circa 2 mm long, blunt; awn bigeniculate, 10-17 mm long, scabrous-pubescent, twisting in the lower half, finally deciduous. flowers nov. (1 record) *vvcurrently known in australia only from a themeda triandra-dominated grassland reserve in the northern melbourne suburb of reservoir, collected in 2004. eradication measures were being implemented at the site in 2004, but it is not known if some plants have persisted and/or spread beyond the original infestation. the original population consisted of some 300 plants. the plants resprouted after burning. ;",NA,NA,NA,resprouts,direct_from_flora,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Densely tufted perennial to c. 70 cm high. Leaf-blades glabrous or with scattered short, stilff hairs, loosely to closely inrolled, c. 0.5 mm diam.(1 mm when flattened); sheaths glabrous; ligules firmly membranous, obtuse, c. 1 mm long. Inflorescence a rather dense, contracted panicle, to 7 Ã— 1 cm, relatively few-flowered. Glumes 4-7 mm long, 3-5-nerved, subequal, broad and inflated around the lemma, shortly to long-acuminate, purplish when young; lemma obliquely obovoid, 3-4 mm long, laterally compressed but plump, finely longitudinally ridged, tuberculate at least in the apical half, dark brown at maturity; corona c. 0.3 mm long, and c. 0.7 mm wide, with a series of minute (0.1 mm) spines and sometimes a few hairs (to 0.3 mm), callus very short, with pale hairs to c. 2 mm long, blunt; awn bigeniculate, 10-17 mm long, scabrous-pubescent, twisting in the lower half, finally deciduous. Flowers Nov. (1 record) *VVP. Currently known in Australia only from a Themeda triandra-dominated grassland reserve in the northern Melbourne suburb of Reservoir, collected in 2004. Eradication measures were being implemented at the site in 2004, but it is not known if some plants have persisted and/or spread beyond the original infestation. The original population consisted of some 300 plants. The plants resprouted after burning."
VIC_flora,Pittosporum undulatum,no fire information,"mueller 1860), but now a widespread environmental weed in wet forests and coastal scrubs of southern victoria, largely due to dispersal of seed from cultivated sources (chiefly by blackbirds) and altered fire regimes.","shrub or tree to circa 25 m high, usually dioecious, or occasionally apparently male plants producing some fruit. leaves aromatic, clustered at branch-tips, ovate to oblanceolate, 6-17 cm long, 2-5 cm wide, glossy above, minutely pubescent when young, margins usually undulate. flowers sweet-scented, in terminal u cymes on 1-several branches 1-2.5 cm long; pedicels 2-14 mm long; calyx 5-10 mm long, divided to near midway into 5, recurving, often unequal lobes, splitting to base along 1 or 2 lines; petals oblanceolate, creamy-white, recurved apically. male flowers with corolla 12-18 mm long, narrower than in female flowers, anthers exserted from throat, filaments thick, white, hairy ovary and style circa same length, stigma slightly knobby; ovules few. female flowers 12-14 mm long, staminodes present; stigma plump, capitate, lobed; ovules numerous. capsule globose to obovoid, 8-13 mm long, 10-15 mm diam., orange to yellowish-brown, glabrous; inner face smooth, yellowish; seeds numerous, 3-4.5 mm long, brownish-red. flowers mainly aug.-oct. egl, egu, hfe, strz, wpro, *cvu, *dunt, *gipp, *glep, *gold, *ggr, *hnf, *hsf, *nis, *otp, *otr, *vriv, *vvp, *waprior to european settlement, confined to warm-temperate rainforest, and lowland forests and woodlands in river valleys and near-coastal sites from the mitchell river eastwards (perhaps extending as far west as western port; mueller 1860), but now a widespread environmental weed in wet forests and coastal scrubs of southern victoria, largely due to dispersal of seed from cultivated sources (chiefly by blackbirds) and altered fire regimes. occasionally hybridises with pittosporum bicolor (see note under pittosporum bicolor × pittosporum undulatum). ;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Shrub or tree to c. 25 m high, usually dioecious, or occasionally apparently male plants producing some fruit. Leaves aromatic, clustered at branch-tips, ovate to oblanceolate, 6-17 cm long, 2-5 cm wide, glossy above, minutely pubescent when young, margins usually undulate. Flowers sweet-scented, in terminal umbel-like cymes on 1-several branches 1-2.5 cm long; pedicels 2-14 mm long; calyx 5-10 mm long, divided to near midway into 5, recurving, often unequal lobes, splitting to base along 1 or 2 lines; petals oblanceolate, creamy-white, recurved apically. Male flowers with corolla 12-18 mm long, narrower than in female flowers, anthers exserted from throat, filaments thick, white, hairy ovary and style ca. same length, stigma slightly knobby; ovules few. Female flowers 12-14 mm long, staminodes present; stigma plump, capitate, lobed; ovules numerous. Capsule globose to obovoid, 8-13 mm long, 10-15 mm diam., orange to yellowish-brown, glabrous; inner face smooth, yellowish; seeds numerous, 3-4.5 mm long, brownish-red. Flowers mainly Aug.-Oct. EGL, EGU, HFE, Strz, WPro, *CVU, *DunT, *GipP, *Glep, *Gold, *GGr, *HNF, *HSF, *NIS, *OtP, *OtR, *VRiv, *VVP, *WaP. Prior to European settlement, confined to warm-temperate rainforest, and lowland forests and woodlands in river valleys and near-coastal sites from the Mitchell River eastwards (perhaps extending as far west as Western Port; Mueller 1860), but now a widespread environmental weed in wet forests and coastal scrubs of southern Victoria, largely due to dispersal of seed from cultivated sources (chiefly by Blackbirds) and altered fire regimes. Occasionally hybridises with Pittosporum bicolor (see note under Pittosporum bicolor × Pittosporum undulatum)."
VIC_flora,Platysace heterophylla var. heterophylla,fire ephemeral,"also sa, nslocally common across southern victoria, mainly in heathland and heathy forests and woodlands, but apparently short-lived, and appearing reliably only after fire.","semi-erect or scrambling herb or subshrub, glabrous; stems slender, 8-40 cm long, often many stems growing from a single rootstock. leaves filiform, usually entire, sometimes lower leaves 3-5-lobed, (3-)8-30(-50) mm long, simple leaves or lobes circa 0.5-1 mm wide, acute; petiole to 0.5 mm long. umbels terminal or leaf-opposed, compound, to 8-35 mm diam.; peduncle 1-3 cm long; rays 1-5, 2-12 mm long; bracts filiform, 2.5-13 mm long; umbellules 3-10-flowered; bracteoles filiform, to 3 mm long; pedicels 1.5-5 mm long. petals white or light green. fruit 1-1.5 mm long, 2.5-3 mm wide, often dark at maturity, sparsely tuberculate; mericarps ovoid, dorsal rib slightly raised, broad at mericarp junction. flowers aug.-jan. cvu, dunt, egl, egu, gipp, glep, ggr, hsf, otp, otr, strz, vvp, wap, wpro, wim. also sa, nslocally common across southern victoria, mainly in heathland and heathy forests and woodlands, but apparently short-lived, and appearing reliably only after fire. the proportion of lobed to simple leaves on a plant varies considerably, plants from east gippsland usually having more lobed leaves than those of western victoria. ;",NA,NA,NA,NA,NA,post_fire_recruitment,direct_from_flora,NA,NA,NA,NA,NA,NA,NA,NA,NA,establish_just_after_fire_only,fire_ephemeral_obligate,NA,NA,NA,NA,ephemeral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Semi-erect or scrambling herb or subshrub, glabrous; stems slender, 8-40 cm long, often many stems growing from a single rootstock. Leaves filiform, usually entire, sometimes lower leaves 3-5-lobed, (3-)8-30(-50) mm long, simple leaves or lobes c. 0.5-1 mm wide, acute; petiole to 0.5 mm long. Umbels terminal or leaf-opposed, compound, to 8-35 mm diam.; peduncle 1-3 cm long; rays 1-5, 2-12 mm long; bracts filiform, 2.5-13 mm long; umbellules 3-10-flowered; bracteoles filiform, to 3 mm long; pedicels 1.5-5 mm long. Petals white or light green. Fruit 1-1.5 mm long, 2.5-3 mm wide, often dark at maturity, sparsely tuberculate; mericarps ovoid, dorsal rib slightly raised, broad at mericarp junction. Flowers Aug.-Jan. CVU, DunT, EGL, EGU, GipP, Glep, GGr, HSF, OtP, OtR, Strz, VVP, WaP, WPro, Wim. Also SA, NSW. Locally common across southern Victoria, mainly in heathland and heathy forests and woodlands, but apparently short-lived, and appearing reliably only after fire. The proportion of lobed to simple leaves on a plant varies considerably, plants from East Gippsland usually having more lobed leaves than those of western Victoria."
