source,taxon_name,trait_name,category,trait_value,flora_value,units,value_type
SA_flora,Pterostylis ovata,storage_organ,,stem_tuber,inferred_from_genus,,mode
SA_flora,Pterostylis parviflora,storage_organ,,stem_tuber,inferred_from_genus,,mode
SA_flora,Pterostylis pedunculata,storage_organ,,stem_tuber,inferred_from_genus,,mode
SA_flora,Pterostylis plumosa,storage_organ,,stem_tuber,inferred_from_genus,,mode
SA_flora,Pterostylis pusilla,storage_organ,,stem_tuber,inferred_from_genus,,mode
SA_flora,Pterostylis robusta,storage_organ,,stem_tuber,inferred_from_genus,,mode
SA_flora,Pterostylis rufa,storage_organ,,stem_tuber,inferred_from_genus,,mode
SA_flora,Pterostylis setifera,storage_organ,,stem_tuber,inferred_from_genus,,mode
SA_flora,Pterostylis tenuissima,storage_organ,,stem_tuber,inferred_from_genus,,mode
SA_flora,Pterostylis vittata,storage_organ,,stem_tuber,inferred_from_genus,,mode
SA_flora,Pterostylis xerophila,storage_organ,,stem_tuber,inferred_from_genus,,mode
SA_flora,Pelargonium rodneyanum,storage_organ,,root_tuber,tubers,,mode
SA_flora,Phylloglossum,storage_organ,,stem_tuber,tuber,,mode
SA_flora,Phylloglossum drummondii,storage_organ,,stem_tuber,tuber,,mode
SA_flora,Prasophyllum,storage_organ,,stem_tuber,tubers,,mode
SA_flora,Spiranthes sinensis,storage_organ,,stem_tuber,inferred_from_genus,,mode
SA_flora,Prasophyllum archeri,storage_organ,,stem_tuber,tuber,,mode
SA_flora,Thelymitra antennifera,storage_organ,,stem_tuber,inferred_from_genus,,mode
SA_flora,Thelymitra aristata,storage_organ,,stem_tuber,inferred_from_genus,,mode
SA_flora,Thelymitra canaliculata,storage_organ,,stem_tuber,inferred_from_genus,,mode
SA_flora,Thelymitra carnea,storage_organ,,stem_tuber,inferred_from_genus,,mode
SA_flora,Thelymitra epipactoides,storage_organ,,stem_tuber,inferred_from_genus,,mode
SA_flora,Thelymitra flexuosa,storage_organ,,stem_tuber,inferred_from_genus,,mode
SA_flora,Thelymitra fuscolutea,storage_organ,,stem_tuber,inferred_from_genus,,mode
SA_flora,Thelymitra holmesii,storage_organ,,stem_tuber,inferred_from_genus,,mode
SA_flora,Thelymitra ixioides,storage_organ,,stem_tuber,inferred_from_genus,,mode
SA_flora,Thelymitra luteocilium,storage_organ,,stem_tuber,inferred_from_genus,,mode
SA_flora,Thelymitra matthewsii,storage_organ,,stem_tuber,inferred_from_genus,,mode
SA_flora,Thelymitra mucida,storage_organ,,stem_tuber,inferred_from_genus,,mode
SA_flora,Thelymitra nuda,storage_organ,,stem_tuber,inferred_from_genus,,mode
SA_flora,Thelymitra pauciflora,storage_organ,,stem_tuber,inferred_from_genus,,mode
SA_flora,Thelymitra retecta,storage_organ,,stem_tuber,inferred_from_genus,,mode
SA_flora,Thelymitra rubra,storage_organ,,stem_tuber,inferred_from_genus,,mode
SA_flora,Thelymitra venosa,storage_organ,,stem_tuber,inferred_from_genus,,mode
SA_flora,Prasophyllum goldsackii,storage_organ,,stem_tuber,tuber,,mode
SA_flora,Prasophyllum nigricans,storage_organ,,stem_tuber,tuber,,mode
SA_flora,Pterostylis,storage_organ,,stem_tuber,tubers,,mode
SA_flora,Spiranthes,storage_organ,,stem_tuber,tubers,,mode
SA_flora,Thelymitra,storage_organ,,stem_tuber,tubers,,mode
SA_flora,Thysanotus baueri,storage_organ,,stem_tuber,tubers,,mode
SA_flora,Thysanotus exiliflorus,storage_organ,,stem_tuber,tubers,,mode
SA_flora,Thysanotus tenellus,storage_organ,,stem_tuber,tubers,,mode
SA_flora,Thysanotus tuberosus,storage_organ,,root_tuber,tubers,,mode
SA_flora,Acacia,seed_shape,,orbicular ovoid_flattened ovoid_elongated,orbicular ovate oblong,,mode
SA_flora,Acacia acinacea,seed_shape,,ellipsoid,obloid,,mode
SA_flora,Acacia alcockii,seed_shape,,ellipsoid ovoid_elongated,ellipsoid oblong,,mode
SA_flora,Acacia ancistrophylla,seed_shape,,ovoid_flattened,ovoidflattened,,mode
SA_flora,Acacia aneura,seed_shape,,ovoid_flattened,ovoidflattened,,mode
SA_flora,Acacia argyrophylla,seed_shape,,ellipsoid ovoid,obloid ovoid,,mode
SA_flora,Acacia ayersiana,seed_shape,,ovoid_flattened,ovoidflattened,,mode
SA_flora,Acacia barattensis,seed_shape,,ellipsoid,ellipsoid obloid,,mode
SA_flora,Acacia burkittii,seed_shape,,ellipsoid,ellipsoid obloid,,mode
SA_flora,Acacia calamifolia,seed_shape,,ellipsoid,obloid,,mode
SA_flora,Acacia calcicola,seed_shape,,ellipsoid,ellipsoid,,mode
SA_flora,Acacia cambagei,seed_shape,,ellipsoid,obloid,,mode
SA_flora,Acacia carnei,seed_shape,,ovoid,ovoid,,mode
SA_flora,Acacia cibaria,seed_shape,,ovoid_flattened,ovoidflattened,,mode
SA_flora,Acacia colletioides,seed_shape,,ellipsoid ovoid,ellipsoid ovoid,,mode
SA_flora,Acacia confluens,seed_shape,,ovoid,ovoid,,mode
SA_flora,Acacia cupularis,seed_shape,,ovoid_elongated,oblong,,mode
SA_flora,Acacia dealbata,seed_shape,,ellipsoid,ellipsoid,,mode
SA_flora,Acacia decurrens,seed_shape,,ellipsoid,ellipsoid,,mode
SA_flora,Acacia dodonaeifolia,seed_shape,,ellipsoid ovoid,obloid ovoid,,mode
SA_flora,Acacia enterocarpa,seed_shape,,ellipsoid,ellipsoid obloid,,mode
SA_flora,Acacia farinosa,seed_shape,,ellipsoid,ellipsoid,,mode
SA_flora,Acacia farnesiana,seed_shape,,ellipsoid,ellipsoid,,mode
SA_flora,Acacia gilesiana,seed_shape,,ovoid,ovoid,,mode
SA_flora,Acacia glandulicarpa,seed_shape,,ellipsoid ovoid,ellipsoid obovoid,,mode
SA_flora,Acacia gracilifolia,seed_shape,,ellipsoid,obloid,,mode
SA_flora,Acacia gunnii,seed_shape,,orbicular,orbicular,,mode
SA_flora,Acacia halliana,seed_shape,,ellipsoid ovoid,ellipsoid oblongoid,,mode
SA_flora,Acacia havilandii,seed_shape,,ellipsoid,obloid,,mode
SA_flora,Acacia imbricata,seed_shape,,ovoid,ovoid,,mode
SA_flora,Acacia leiophylla,seed_shape,,ellipsoid,obloid,,mode
SA_flora,Acacia ligulata,seed_shape,,ovoid,ovoid,,mode
SA_flora,Acacia lineata,seed_shape,,ellipsoid,obloid,,mode
SA_flora,Acacia loderi,seed_shape,,ellipsoid,ellipsoid,,mode
SA_flora,Acacia longifolia,seed_shape,,ellipsoid,obloid elliptic,,mode
SA_flora,Acacia maitlandii,seed_shape,,ellipsoid,obloid,,mode
SA_flora,Acacia mearnsii,seed_shape,,ellipsoid,ellipsoid,,mode
SA_flora,Acacia minyura,seed_shape,,ovoid_flattened,ovoidflattened,,mode
SA_flora,Acacia mitchellii,seed_shape,,ellipsoid ovoid,obloid obovoid,,mode
SA_flora,Acacia murrayana,seed_shape,,orbicular,orbicular,,mode
SA_flora,Acacia nematophylla,seed_shape,,ellipsoid ovoid,ellipsoid oblongoid,,mode
SA_flora,Acacia nilotica,seed_shape,,discoid,discoidal circular,,mode
SA_flora,Acacia nyssophylla,seed_shape,,ellipsoid,ellipsoid,,mode
SA_flora,Acacia olgana,seed_shape,,ellipsoid,ellipsoid,,mode
SA_flora,Acacia pachyacra,seed_shape,,orbicular,orbicular,,mode
SA_flora,Acacia papyrocarpa,seed_shape,,ellipsoid ovoid,ellipsoid ovoid,,mode
SA_flora,Acacia paradoxa,seed_shape,,ellipsoid,obloid,,mode
SA_flora,Acacia pinguifolia,seed_shape,,ellipsoid,ellipsoid,,mode
SA_flora,Acacia pravifolia,seed_shape,,ovoid,ovoid,,mode
SA_flora,Acacia pruinocarpa,seed_shape,,orbicular,orbicular,,mode
SA_flora,Acacia pulchella,seed_shape,,orbicular ovoid_elongated,orbicular oblong,,mode
SA_flora,Acacia pycnantha,seed_shape,,ellipsoid ovoid,obloid ovoid,,mode
SA_flora,Acacia quornensis,seed_shape,,ovoid,ovoid,,mode
SA_flora,Acacia ramulosa,seed_shape,,ellipsoid,obloid,,mode
SA_flora,Acacia retinodes,seed_shape,,ellipsoid,obloid,,mode
SA_flora,Acacia rhetinocarpa,seed_shape,,ellipsoid,obloid,,mode
SA_flora,Acacia rhodophloia,seed_shape,,ellipsoid ovoid,ellipsoid oblongoid,,mode
SA_flora,Acacia rigens,seed_shape,,ellipsoid,ellipsoid,,mode
SA_flora,Acacia rivalis,seed_shape,,ellipsoid ovoid,obloid ovoid,,mode
SA_flora,Acacia saligna,seed_shape,,ellipsoid,obloid,,mode
SA_flora,Acacia sclerophylla,seed_shape,,ovoid,ovoid,,mode
SA_flora,Acacia spinescens,seed_shape,,ellipsoid,ellipsoid obloid,,mode
SA_flora,Acacia stricta,seed_shape,,ellipsoid,obloid,,mode
SA_flora,Acacia symonii,seed_shape,,ovoid,oblongoid,,mode
SA_flora,Acacia trineura,seed_shape,,ellipsoid,ellipsoid obloid,,mode
SA_flora,Acacia triquetra,seed_shape,,ovoid,oblongoid,,mode
SA_flora,Acacia victoriae,seed_shape,,globoid,globular,,mode
SA_flora,Acacia whibleyana,seed_shape,,ovoid_flattened,ovoidflattened,,mode
SA_flora,Acacia wilhelmiana,seed_shape,,ellipsoid,obloid,,mode
SA_flora,Acanthaceae,seed_shape,,discoid,discoid,,mode
SA_flora,Acanthus,seed_shape,,discoid,inferred_from_family,,mode
SA_flora,Acanthus mollis,seed_shape,,discoid,inferred_from_family,,mode
SA_flora,Adriana,seed_shape,,ovoid,ovoid,,mode
SA_flora,Adriana hookeri,seed_shape,,ovoid,ovoid,,mode
SA_flora,Adriana klotzschii,seed_shape,,ovoid,ovate,,mode
SA_flora,Adriana quadripartita,seed_shape,,ovoid,ovoid,,mode
SA_flora,Aerva,seed_shape,,reniform,reniform,,mode
SA_flora,Aerva javanica,seed_shape,,reniform,inferred_from_genus,,mode
SA_flora,Aeschynomene indica,seed_shape,,reniform,reniform,,mode
SA_flora,Ailanthus,seed_shape,,winged,samara winged,,mode
SA_flora,Ailanthus altissima,seed_shape,,winged,inferred_from_genus,,mode
SA_flora,Alhagi,seed_shape,,reniform,reniform,,mode
SA_flora,Alhagi maurorum,seed_shape,,reniform,reniform,,mode
SA_flora,Alternanthera,seed_shape,,lenticular,inferred_from_family,,mode
SA_flora,Alternanthera angustifolia,seed_shape,,lenticular,inferred_from_family,,mode
SA_flora,Alternanthera denticulata,seed_shape,,lenticular,inferred_from_family,,mode
SA_flora,Alternanthera nana,seed_shape,,lenticular,inferred_from_family,,mode
SA_flora,Alternanthera nodiflora,seed_shape,,lenticular,inferred_from_family,,mode
SA_flora,Alternanthera pungens,seed_shape,,lenticular,inferred_from_family,,mode
SA_flora,Alyogyne hakeifolia,seed_shape,,ovoid,ovoid,,mode
SA_flora,Alyssum,seed_shape,,winged,winged,,mode
SA_flora,Alyssum linifolium,seed_shape,,ellipsoid,elliptic,,mode
SA_flora,Amaranthaceae,seed_shape,,lenticular,biconvex,,mode
SA_flora,Amaranthus,seed_shape,,lenticular,biconvex,,mode
SA_flora,Amaranthus albus,seed_shape,,lenticular,inferred_from_genus,,mode
SA_flora,Amaranthus caudatus,seed_shape,,lenticular,inferred_from_genus,,mode
SA_flora,Amaranthus cruentus,seed_shape,,lenticular,inferred_from_genus,,mode
SA_flora,Amaranthus deflexus,seed_shape,,ovoid,obovoid,,mode
SA_flora,Amaranthus graecizans,seed_shape,,lenticular,lenticular,,mode
SA_flora,Amaranthus grandiflorus,seed_shape,,lenticular,inferred_from_genus,,mode
SA_flora,Amaranthus hybridus,seed_shape,,lenticular,inferred_from_genus,,mode
SA_flora,Amaranthus interruptus,seed_shape,,lenticular,inferred_from_genus,,mode
SA_flora,Amaranthus macrocarpus,seed_shape,,lenticular,inferred_from_genus,,mode
SA_flora,Amaranthus mitchellii,seed_shape,,lenticular,inferred_from_genus,,mode
SA_flora,Amaranthus muricatus,seed_shape,,lenticular,inferred_from_genus,,mode
SA_flora,Amaranthus paniculatus,seed_shape,,lenticular,inferred_from_genus,,mode
SA_flora,Amaranthus powellii,seed_shape,,lenticular,inferred_from_genus,,mode
SA_flora,Amaranthus retroflexus,seed_shape,,lenticular,inferred_from_genus,,mode
SA_flora,Amaranthus viridis,seed_shape,,lenticular,inferred_from_genus,,mode
SA_flora,Amperea,seed_shape,,ovoid ovoid_elongated,ovoid oblong,,mode
SA_flora,Amperea xiphoclada,seed_shape,,ovoid,ovoid,,mode
SA_flora,Anacampseros australiana,seed_shape,,polyhedral,pyramidal trigonous,,mode
SA_flora,Anredera,seed_shape,,lenticular,lensshaped,,mode
SA_flora,Anredera cordifolia,seed_shape,,lenticular,inferred_from_genus,,mode
SA_flora,Anthocercis,seed_shape,,reniform,subreniform,,mode
SA_flora,Anthocercis angustifolia,seed_shape,,reniform,inferred_from_genus,,mode
SA_flora,Anthocercis anisantha,seed_shape,,reniform,inferred_from_genus,,mode
SA_flora,Anthocercis anisantha anisantha,seed_shape,,reniform,inferred_from_genus,,mode
SA_flora,Anthocercis anisantha collina,seed_shape,,reniform,inferred_from_genus,,mode
SA_flora,Aphelia,seed_shape,,fusiform,fusiform,,mode
SA_flora,Aphelia gracilis,seed_shape,,fusiform,inferred_from_genus,,mode
SA_flora,Aphelia pumilio,seed_shape,,fusiform,inferred_from_genus,,mode
SA_flora,Arabidella eremigena,seed_shape,,ovoid ovoid_elongated,ovoid oblong,,mode
SA_flora,Arabidella filifolia,seed_shape,,ovoid_elongated winged,oblong winged,,mode
SA_flora,Arabidella glaucescens,seed_shape,,ellipsoid ovoid_elongated,ellipsoidal oblong,,mode
SA_flora,Arabidella nasturtium,seed_shape,,ovoid ovoid_elongated,ovoid oblong,,mode
SA_flora,Arabidella procumbens,seed_shape,,ovoid ovoid_elongated,ovoid oblong,,mode
SA_flora,Arabidella trisecta,seed_shape,,ovoid ovoid_elongated,ovoid oblong,,mode
SA_flora,Argemone subfusiformis,seed_shape,,globoid,globose,,mode
SA_flora,Arthropodium,seed_shape,,globoid polyhedral,globose angular,,mode
SA_flora,Asclepias physocarpa,seed_shape,,ovoid_flattened,flat ovate,,mode
SA_flora,Astragalus,seed_shape,,reniform,reniform,,mode
SA_flora,Astragalus hamosus,seed_shape,,polyhedral reniform,triangular reniform,,mode
SA_flora,Astragalus sesameus,seed_shape,,polyhedral reniform,squarish reniform,,mode
SA_flora,Atalaya,seed_shape,,ellipsoid lenticular,ellipsoid lenticular,,mode
SA_flora,Atriplex,seed_shape,,lenticular,lenticular,,mode
SA_flora,Atriplex acutibractea,seed_shape,,discoid,circular,,mode
SA_flora,Atriplex acutibractea acutibractea,seed_shape,,lenticular,inferred_from_genus,,mode
SA_flora,Atriplex acutibractea karoniensis,seed_shape,,lenticular,inferred_from_genus,,mode
SA_flora,Atriplex acutiloba,seed_shape,,discoid,circular,,mode
SA_flora,Atriplex angulata,seed_shape,,discoid,circular,,mode
SA_flora,Atriplex australasica,seed_shape,,orbicular,orbicular,,mode
SA_flora,Atriplex cinerea,seed_shape,,discoid,circular,,mode
SA_flora,Atriplex cordifolia,seed_shape,,lenticular,inferred_from_genus,,mode
SA_flora,Atriplex crassipes,seed_shape,,discoid,circular,,mode
SA_flora,Atriplex cryptocarpa,seed_shape,,lenticular,inferred_from_genus,,mode
SA_flora,Atriplex eardleyae,seed_shape,,lenticular,inferred_from_genus,,mode
SA_flora,Atriplex eichleri,seed_shape,,lenticular,inferred_from_genus,,mode
SA_flora,Atriplex elachophylla,seed_shape,,lenticular,inferred_from_genus,,mode
SA_flora,Atriplex fissivalvis,seed_shape,,ellipsoid,elliptic,,mode
SA_flora,Atriplex holocarpa,seed_shape,,ellipsoid,elliptic,,mode
SA_flora,Atriplex incrassata,seed_shape,,lenticular,inferred_from_genus,,mode
SA_flora,Atriplex intermedia,seed_shape,,discoid,circular,,mode
SA_flora,Atriplex kochiana,seed_shape,,orbicular,orbicular,,mode
SA_flora,Atriplex leptocarpa,seed_shape,,discoid ovoid,circular ovate,,mode
SA_flora,Atriplex limbata,seed_shape,,ellipsoid,ellipsoid,,mode
SA_flora,Atriplex lindleyi,seed_shape,,discoid,circular,,mode
SA_flora,Atriplex lindleyi conduplicata,seed_shape,,lenticular,inferred_from_genus,,mode
SA_flora,Atriplex lindleyi inflata,seed_shape,,lenticular,inferred_from_genus,,mode
SA_flora,Atriplex lindleyi lindleyi,seed_shape,,lenticular,inferred_from_genus,,mode
SA_flora,Atriplex lindleyi quadripartita,seed_shape,,lenticular,inferred_from_genus,,mode
SA_flora,Atriplex lobativalvis,seed_shape,,discoid lenticular,circular biconvex,,mode
SA_flora,Atriplex macropterocarpa,seed_shape,,lenticular,inferred_from_genus,,mode
SA_flora,Atriplex morrisii,seed_shape,,orbicular,orbicular,,mode
SA_flora,Atriplex muelleri,seed_shape,,discoid,circular,,mode
SA_flora,Atriplex nessorhina,seed_shape,,discoid,circular,,mode
SA_flora,Atriplex nummularia,seed_shape,,lenticular,inferred_from_genus,,mode
SA_flora,Atriplex nummularia nummularia,seed_shape,,lenticular,inferred_from_genus,,mode
SA_flora,Atriplex nummularia omissa,seed_shape,,lenticular,inferred_from_genus,,mode
SA_flora,Atriplex nummularia spathulata,seed_shape,,lenticular,inferred_from_genus,,mode
SA_flora,Atriplex obconica,seed_shape,,discoid,circular,,mode
SA_flora,Atriplex paludosa,seed_shape,,lenticular,inferred_from_genus,,mode
SA_flora,Atriplex paludosa cordata,seed_shape,,lenticular,inferred_from_genus,,mode
SA_flora,Atriplex paludosa paludosa,seed_shape,,lenticular,inferred_from_genus,,mode
SA_flora,Atriplex papillata,seed_shape,,discoid,circular,,mode
SA_flora,Atriplex prostrata,seed_shape,,discoid,circular,,mode
SA_flora,Atriplex pseudocampanulata,seed_shape,,discoid,circular,,mode
SA_flora,Atriplex pumilio,seed_shape,,lenticular,inferred_from_genus,,mode
SA_flora,Atriplex quadrivalvata,seed_shape,,lenticular,inferred_from_genus,,mode
SA_flora,Atriplex quadrivalvata quadrivalvata,seed_shape,,lenticular,inferred_from_genus,,mode
SA_flora,Atriplex quadrivalvata sessilifolia,seed_shape,,lenticular,inferred_from_genus,,mode
SA_flora,Atriplex quinii,seed_shape,,lenticular,inferred_from_genus,,mode
SA_flora,Atriplex rhagodioides,seed_shape,,discoid,circular,,mode
SA_flora,Atriplex semibaccata,seed_shape,,lenticular,inferred_from_genus,,mode
SA_flora,Atriplex spongiosa,seed_shape,,ellipsoid,elliptic,,mode
SA_flora,Atriplex stipitata,seed_shape,,lenticular,inferred_from_genus,,mode
SA_flora,Atriplex sturtii,seed_shape,,obovate,obovate,,mode
SA_flora,Atriplex suberecta,seed_shape,,discoid,circular,,mode
SA_flora,Atriplex turbinata,seed_shape,,discoid,circular,,mode
SA_flora,Atriplex velutinella,seed_shape,,discoid,circular,,mode
SA_flora,Atriplex vesicaria,seed_shape,,lenticular,inferred_from_genus,,mode
SA_flora,Atriplex vesicaria appendiculata,seed_shape,,lenticular,inferred_from_genus,,mode
SA_flora,Atriplex vesicaria calcicola,seed_shape,,lenticular,inferred_from_genus,,mode
SA_flora,Atriplex vesicaria macrocystidia,seed_shape,,lenticular,inferred_from_genus,,mode
SA_flora,Atriplex vesicaria variabilis,seed_shape,,lenticular,inferred_from_genus,,mode
SA_flora,Avicennia,seed_shape,,discoid,inferred_from_family,,mode
SA_flora,Avicennia marina,seed_shape,,discoid,inferred_from_family,,mode
SA_flora,Baeckea crassifolia,seed_shape,,reniform,reniform,,mode
SA_flora,Baeckea ericaea,seed_shape,,reniform,reniform,,mode
SA_flora,Baeckea ramosissima,seed_shape,,reniform,reniform,,mode
SA_flora,Banksia,seed_shape,,obovate winged,flat obovate wing,,mode
SA_flora,Banksia marginata,seed_shape,,cuneate obovate winged,cuneate obovate wing,,mode
SA_flora,Banksia ornata,seed_shape,,obovate winged,obovate wing,,mode
SA_flora,Barbarea verna,seed_shape,,ellipsoid,ellipsoid,,mode
SA_flora,Bergia,seed_shape,,cylindrical,cylindrical,,mode
SA_flora,Bergia ammannioides,seed_shape,,cylindrical,inferred_from_genus,,mode
SA_flora,Bergia perennis,seed_shape,,cylindrical,inferred_from_genus,,mode
SA_flora,Bergia trimera,seed_shape,,cylindrical,inferred_from_genus,,mode
SA_flora,Bertya,seed_shape,,globoid ovoid_elongated,globose oblong,,mode
SA_flora,Bertya mitchellii,seed_shape,,ovoid_elongated,oblong,,mode
SA_flora,Bertya rotundifolia,seed_shape,,ovoid ovoid_elongated,ovoid oblong,,mode
SA_flora,Beyeria,seed_shape,,ovoid_elongated,oblong,,mode
SA_flora,Beyeria lechenaultii,seed_shape,,ovoid_elongated,oblong,,mode
SA_flora,Beyeria opaca,seed_shape,,ovoid_elongated,oblong,,mode
SA_flora,Beyeria subtecta,seed_shape,,hemispheric ovoid_elongated,hemispherical oblong,,mode
SA_flora,Bignoniaceae,seed_shape,,winged,wings,,mode
SA_flora,Billardiera,seed_shape,,globoid ovoid,globular ovoid,,mode
SA_flora,Billardiera bignoniacea,seed_shape,,globoid,spherical,,mode
SA_flora,Blennodia canescens,seed_shape,,ovoid,ovoid,,mode
SA_flora,Blennodia pterosperma,seed_shape,,ovoid_flattened,ovoidflattened,,mode
SA_flora,Boronia,seed_shape,,ovoid reniform,ovoid reniform,,mode
SA_flora,Brassica elongata,seed_shape,,ovoid,ovoid,,mode
SA_flora,Brassica juncea,seed_shape,,ovoid,ovoid,,mode
SA_flora,Brassica napus,seed_shape,,globoid,globular,,mode
SA_flora,Brassica nigra,seed_shape,,ovoid,ovoid,,mode
SA_flora,Brassica oleracea,seed_shape,,globoid,globose,,mode
SA_flora,Brassica rapa,seed_shape,,ovoid,ovoid,,mode
SA_flora,Brassica tournefortii,seed_shape,,ovoid,ovoid,,mode
SA_flora,Brunonia,seed_shape,,ovoid,obovoid,,mode
SA_flora,Brunonia australis,seed_shape,,ovoid,inferred_from_genus,,mode
SA_flora,Bulbine,seed_shape,,polyhedral,trigonous,,mode
SA_flora,Bulbine alata,seed_shape,,winged,wing,,mode
SA_flora,Bulbine bulbosa,seed_shape,,polyhedral,inferred_from_genus,,mode
SA_flora,Bulbine semibarbata,seed_shape,,polyhedral,inferred_from_genus,,mode
SA_flora,Burchardia,seed_shape,,polyhedral,angular,,mode
SA_flora,Burchardia umbellata,seed_shape,,polyhedral,inferred_from_genus,,mode
SA_flora,Bursaria,seed_shape,,reniform,flat reniform,,mode
SA_flora,Bursaria spinosa,seed_shape,,orbicular reniform,flat orbicular reniform,,mode
SA_flora,Caesia lateriflora,seed_shape,,ovoid_elongated,oblong,,mode
SA_flora,Calandrinia balonensis,seed_shape,,reniform,reniform,,mode
SA_flora,Calandrinia brevipedata,seed_shape,,orbicular,orbicular,,mode
SA_flora,Calandrinia calyptrata,seed_shape,,orbicular,orbicular,,mode
SA_flora,Calandrinia corrigioloides,seed_shape,,orbicular ovoid_elongated,orbicular oblong,,mode
SA_flora,Calandrinia disperma,seed_shape,,ovoid polyhedral,ovate subrhomboidal,,mode
SA_flora,Calandrinia eremaea,seed_shape,,reniform,reniform,,mode
SA_flora,Calandrinia granulifera,seed_shape,,ovoid,obovoid,,mode
SA_flora,Calandrinia menziesii,seed_shape,,globoid_flattened,orbicular,,mode
SA_flora,Calandrinia polyandra,seed_shape,,reniform,reniform,,mode
SA_flora,Calandrinia ptychosperma,seed_shape,,ovoid,obovoid,,mode
SA_flora,Calandrinia pumila,seed_shape,,ovoid,obovoid,,mode
SA_flora,Calandrinia remota,seed_shape,,orbicular,orbicular,,mode
SA_flora,Calandrinia reticulata,seed_shape,,globoid ovoid,globular obovoid,,mode
SA_flora,Calandrinia sphaerophylla,seed_shape,,ovoid reniform,obovoid reniform,,mode
SA_flora,Calandrinia stagnensis,seed_shape,,ovoid,obovoid,,mode
SA_flora,Calandrinia volubilis,seed_shape,,reniform,reniform,,mode
SA_flora,Callistemon,seed_shape,,cuneate,cuneate,,mode
SA_flora,Callistemon brachyandrus,seed_shape,,cuneate,inferred_from_genus,,mode
SA_flora,Callistemon rugulosus,seed_shape,,cuneate,inferred_from_genus,,mode
SA_flora,Callistemon rugulosus laevifolius,seed_shape,,cuneate,inferred_from_genus,,mode
SA_flora,Callistemon sieberi,seed_shape,,cuneate,inferred_from_genus,,mode
SA_flora,Callistemon teretifolius,seed_shape,,cuneate,inferred_from_genus,,mode
SA_flora,Callitris,seed_shape,,winged,winged,,mode
SA_flora,Callitris canescens,seed_shape,,winged,inferred_from_genus,,mode
SA_flora,Callitris columellaris,seed_shape,,winged,inferred_from_genus,,mode
SA_flora,Callitris preissii,seed_shape,,winged,inferred_from_genus,,mode
SA_flora,Callitris rhomboidea,seed_shape,,winged,inferred_from_genus,,mode
SA_flora,Callitris verrucosa,seed_shape,,winged,inferred_from_genus,,mode
SA_flora,Calycopeplus paucifolius,seed_shape,,ovoid_elongated,oblong,,mode
SA_flora,Camelina sativa,seed_shape,,ellipsoid,ellipsoidal,,mode
SA_flora,Capsella bursapastoris,seed_shape,,ovoid,ovoid,,mode
SA_flora,Cardamine flexuosa,seed_shape,,ovoid_flattened winged,ovoidflattened winged,,mode
SA_flora,Cardamine gunnii,seed_shape,,ovoid ovoid_elongated winged,ovoid oblong winged,,mode
SA_flora,Cardamine hirsuta,seed_shape,,ovoid_flattened winged,ovoidflattened winged,,mode
SA_flora,Cardamine paucijuga,seed_shape,,ovoid ovoid_elongated winged,ovoid oblong winged,,mode
SA_flora,Cardamine tenuifolia,seed_shape,,ovoid ovoid_elongated winged,ovoid oblong wing,,mode
SA_flora,Cardaria draba,seed_shape,,ovoid,ovoid,,mode
SA_flora,Carinavalva,seed_shape,,ellipsoid,ellipsoid,,mode
SA_flora,Carrichtera annua,seed_shape,,globoid,globose,,mode
SA_flora,Caryophyllaceae,seed_shape,,globoid reniform,subglobular reniform,,mode
SA_flora,Cassia desolata,seed_shape,,obovate,obovate,,mode
SA_flora,Cassia glutinosa,seed_shape,,obovate,obovate,,mode
SA_flora,Cassia helmsii,seed_shape,,obovate,flat obovate,,mode
SA_flora,Cassia nemophila,seed_shape,,obovate ovoid_elongated,obovate oblong,,mode
SA_flora,Cassia notabilis,seed_shape,,polyhedral,angular,,mode
SA_flora,Cassia oligophylla,seed_shape,,obovate,obovate,,mode
SA_flora,Cassia phyllodinea,seed_shape,,obovate,obovate,,mode
SA_flora,Cassia pleurocarpa,seed_shape,,cuneate,cuneate,,mode
SA_flora,Cassia pruinosa,seed_shape,,obovate,obovate,,mode
SA_flora,Cassia sturtii,seed_shape,,obovate,obovate,,mode
SA_flora,Centrolepis,seed_shape,,ovoid,ovoid,,mode
SA_flora,Centrolepis aristata,seed_shape,,ovoid,ovoid,,mode
SA_flora,Centrolepis cephaloformis,seed_shape,,ovoid,inferred_from_genus,,mode
SA_flora,Centrolepis cephaloformis cephaloformis,seed_shape,,ovoid,inferred_from_genus,,mode
SA_flora,Centrolepis cephaloformis murrayi,seed_shape,,ovoid,inferred_from_genus,,mode
SA_flora,Centrolepis drummondiana,seed_shape,,ovoid,inferred_from_genus,,mode
SA_flora,Centrolepis eremica,seed_shape,,ovoid,inferred_from_genus,,mode
SA_flora,Centrolepis fascicularis,seed_shape,,ovoid,inferred_from_genus,,mode
SA_flora,Centrolepis glabra,seed_shape,,ovoid,inferred_from_genus,,mode
SA_flora,Centrolepis polygyna,seed_shape,,ovoid,inferred_from_genus,,mode
SA_flora,Centrolepis strigosa,seed_shape,,ovoid,inferred_from_genus,,mode
SA_flora,Cerastium,seed_shape,,reniform,reniform,,mode
SA_flora,Cerastium diffusum,seed_shape,,reniform,inferred_from_genus,,mode
SA_flora,Cerastium glomeratum,seed_shape,,reniform,inferred_from_genus,,mode
